s_m,x_m,y_m,vx_mps,width_left_m,width_right_m
74.0795956,-47.7938248,51.4945273,13.4715241,1.1229809,0.9926887
74.1795681,-47.6953842,51.4771019,13.4838423,1.1228596,0.9941964
74.2795405,-47.5969444,51.4596683,13.4960998,1.1224414,0.9963007
74.3795130,-47.4985055,51.4422271,13.5082972,1.1220233,0.9984049
74.4794855,-47.4000674,51.4247789,13.5204347,1.1216051,1.0005091
74.5794579,-47.3016300,51.4073242,13.5325127,1.1211869,1.0026133
74.6794304,-47.2031931,51.3898637,13.5445316,1.1207688,1.0047176
74.7794028,-47.1047567,51.3723979,13.5564917,1.1203506,1.0068218
74.8793753,-47.0063206,51.3549274,13.5683934,1.1199325,1.0089260
74.9793478,-46.9078872,51.3374533,13.5802370,1.1195143,1.0110302
75.0793202,-46.8094560,51.3199759,13.5920229,1.1190962,1.0131345
75.1792927,-46.7110248,51.3024956,13.6037513,1.1176830,1.0152996
75.2792652,-46.6125936,51.2850130,13.6154227,1.1129406,1.0176683
75.3792376,-46.5141623,51.2675286,13.6270373,1.1081982,1.0200370
75.4792101,-46.4157308,51.2500430,13.6385955,1.1034558,1.0224057
75.5791826,-46.3172990,51.2325567,13.6500977,1.0987134,1.0247744
75.6791550,-46.2188669,51.2150705,13.6615441,1.0939710,1.0271431
75.7791275,-46.1204342,51.1975848,13.6729351,1.0892286,1.0295118
75.8790999,-46.0220010,51.1801003,13.6842710,1.0844862,1.0318805
75.9790724,-45.9235690,51.1626178,13.6955521,1.0797438,1.0342492
76.0790449,-45.8251378,51.1451379,13.7067788,1.0750014,1.0366179
76.1790173,-45.7267058,51.1276609,13.7179513,1.0710769,1.0388960
76.2789898,-45.6282728,51.1101874,13.7290700,1.0702958,1.0408257
76.3789623,-45.5298387,51.0927180,13.7401351,1.0695146,1.0427554
76.4789347,-45.4314035,51.0752532,13.7511471,1.0687335,1.0446851
76.5789072,-45.3329671,51.0577936,13.7621061,1.0679523,1.0466148
76.6788797,-45.2345294,51.0403398,13.7730125,1.0671712,1.0485445
76.7788521,-45.1360902,51.0228924,13.7838666,1.0663900,1.0504742
76.8788246,-45.0376496,51.0054521,13.7946687,1.0656089,1.0524039
76.9787971,-44.9392087,50.9880195,13.8054191,1.0648277,1.0543336
77.0787695,-44.8407672,50.9705952,13.8161180,1.0640466,1.0562633
77.1787420,-44.7423240,50.9531797,13.8267659,1.0628220,1.0582601
77.2787144,-44.6438788,50.9357735,13.8373629,1.0596160,1.0605567
77.3786869,-44.5454317,50.9183772,13.8479093,1.0564100,1.0628533
77.4786594,-44.4469826,50.9009914,13.8584055,1.0532041,1.0651499
77.5786318,-44.3485313,50.8836167,13.8688517,1.0499981,1.0674465
77.6786043,-44.2500777,50.8662536,13.8792482,1.0467921,1.0697431
77.7785768,-44.1516218,50.8489027,13.8895953,1.0435862,1.0720397
77.8785492,-44.0531635,50.8315646,13.8998932,1.0403802,1.0743363
77.9785217,-43.9547035,50.8142401,13.9101423,1.0371742,1.0766329
78.0784942,-43.8562415,50.7969297,13.9203428,1.0339683,1.0789295
78.1784666,-43.7577769,50.7796339,13.9304949,1.0309816,1.0811057
78.2784391,-43.6593094,50.7623532,13.9405990,1.0291521,1.0826467
78.3784115,-43.5608391,50.7450882,13.9506553,1.0273226,1.0841877
78.4783840,-43.4623658,50.7278396,13.9606641,1.0254931,1.0857287
78.5783565,-43.3638895,50.7106078,13.9706256,1.0236637,1.0872697
78.6783289,-43.2654100,50.6933935,13.9805402,1.0218342,1.0888107
78.7783014,-43.1669273,50.6761973,13.9904080,1.0200047,1.0903517
78.8782739,-43.0684413,50.6590198,14.0002293,1.0181753,1.0918927
78.9782463,-42.9699521,50.6418615,14.0100044,1.0163458,1.0934337
79.0782188,-42.8714597,50.6247231,14.0197335,1.0145163,1.0949747
79.1781913,-42.7729637,50.6076051,14.0294169,1.0130331,1.0965717
79.2781637,-42.6744640,50.5905080,14.0390548,1.0137553,1.0985261
79.3781362,-42.5759605,50.5734325,14.0486476,1.0144774,1.1004805
79.4781086,-42.4774532,50.5563792,14.0581953,1.0151996,1.1024349
79.5780811,-42.3789420,50.5393486,14.0676983,1.0159218,1.1043893
79.6780536,-42.2804268,50.5223413,14.0771569,1.0166439,1.1063437
79.7780260,-42.1819075,50.5053580,14.0865712,1.0173661,1.1082981
79.8779985,-42.0833840,50.4883991,14.0959415,1.0180883,1.1102525
79.9779710,-41.9848559,50.4714652,14.1052681,1.0188105,1.1122069
80.0779434,-41.8863234,50.4545569,14.1145511,1.0195326,1.1141613
80.1779159,-41.7877864,50.4376749,14.1237909,1.0200097,1.1161509
80.2778884,-41.6892449,50.4208197,14.1329876,1.0185450,1.1184192
80.3778608,-41.5906987,50.4039918,14.1421414,1.0170802,1.1206875
80.4778333,-41.4921479,50.3871920,14.1512527,1.0156155,1.1229557
80.5778057,-41.3935923,50.3704207,14.1603217,1.0141508,1.1252240
80.6777782,-41.2950319,50.3536786,14.1693485,1.0126861,1.1274923
80.7777507,-41.1964665,50.3369661,14.1783334,1.0112214,1.1297606
80.8777231,-41.0978961,50.3202840,14.1872766,1.0097567,1.1320289
80.9776956,-40.9993199,50.3036327,14.1961783,1.0082920,1.1342971
81.0776681,-40.9007380,50.2870128,14.2050388,1.0068273,1.1365654
81.1776405,-40.8021509,50.2704249,14.2138583,1.0049421,1.1388828
81.2776130,-40.7035584,50.2538697,14.2226370,0.9987252,1.1417056
81.3775855,-40.6049604,50.2373477,14.2313751,0.9925083,1.1445283
81.4775579,-40.5063570,50.2208595,14.2400729,0.9862915,1.1473511
81.5775304,-40.4077480,50.2044057,14.2487305,0.9800746,1.1501739
81.6775028,-40.3091333,50.1879868,14.2573481,0.9738578,1.1529967
81.7774753,-40.2105129,50.1716035,14.2659261,0.9676409,1.1558195
81.8774478,-40.1118867,50.1552564,14.2744645,0.9614240,1.1586423
81.9774202,-40.0132536,50.1389458,14.2829636,0.9552072,1.1614651
82.0773927,-39.9146137,50.1226724,14.2914236,0.9489903,1.1642879
82.1773652,-39.8159678,50.1064368,14.2998447,0.9430706,1.1670796
82.2773376,-39.7173158,50.0902397,14.3082271,0.9414322,1.1694244
82.3773101,-39.6186575,50.0740817,14.3165710,0.9397939,1.1717691
82.4772826,-39.5199930,50.0579633,14.3248767,0.9381555,1.1741138
82.5772550,-39.4213221,50.0418851,14.3331442,0.9365172,1.1764586
82.6772275,-39.3226448,50.0258477,14.3413739,0.9348788,1.1788033
82.7771999,-39.2239609,50.0098517,14.3495659,0.9332405,1.1811481
82.8771724,-39.1252705,49.9938977,14.3577204,0.9316021,1.1834928
82.9771449,-39.0265722,49.9779860,14.3658375,0.9299638,1.1858375
83.0771173,-38.9278664,49.9621173,14.3739176,0.9283254,1.1881823
83.1770898,-38.8291538,49.9462924,14.3819608,0.9266554,1.1905619
83.2770623,-38.7304342,49.9305117,14.3899673,0.9242484,1.1937519
83.3770347,-38.6317078,49.9147760,14.3979372,0.9218415,1.1969420
83.4770072,-38.5329743,49.8990857,14.4058708,0.9194346,1.2001320
83.5769797,-38.4342337,49.8834414,14.4137682,0.9170276,1.2033220
83.6769521,-38.3354859,49.8678438,14.4216297,0.9146207,1.2065120
83.7769246,-38.2367309,49.8522934,14.4294554,0.9122138,1.2097021
83.8768970,-38.1379686,49.8367908,14.4372455,0.9098068,1.2128921
83.9768695,-38.0391978,49.8213364,14.4450002,0.9073999,1.2160821
84.0768420,-37.9404187,49.8059309,14.4527196,0.9049930,1.2192722
84.1768144,-37.8416321,49.7905748,14.4604040,0.9025114,1.2224846
84.2767869,-37.7428380,49.7752689,14.4680536,0.8958892,1.2269427
84.3767594,-37.6440362,49.7600136,14.4756684,0.8892670,1.2314009
84.4767318,-37.5452266,49.7448095,14.4832488,0.8826447,1.2358590
84.5767043,-37.4464093,49.7296572,14.4907948,0.8760225,1.2403171
84.6766768,-37.3475842,49.7145572,14.4983066,0.8694002,1.2447752
84.7766492,-37.2487512,49.6995101,14.5057845,0.8627780,1.2492333
84.8766217,-37.1499102,49.6845164,14.5132285,0.8561557,1.2536914
84.9765941,-37.0510603,49.6695767,14.5206389,0.8495335,1.2581495
85.0765666,-36.9522018,49.6546916,14.5280159,0.8429112,1.2626076
85.1765391,-36.8533351,49.6398619,14.5353595,0.8362890,1.2670658
85.2765115,-36.7544600,49.6250883,14.5426700,0.8346792,1.2702465
85.3764840,-36.6555767,49.6103717,14.5499476,0.8330992,1.2734196
85.4764565,-36.5566848,49.5957126,14.5571923,0.8315192,1.2765928
85.5764289,-36.4577845,49.5811118,14.5644044,0.8299392,1.2797659
85.6764014,-36.3588755,49.5665702,14.5715841,0.8283592,1.2829391
85.7763739,-36.2599578,49.5520883,14.5787314,0.8267792,1.2861122
85.8763463,-36.1610313,49.5376669,14.5858466,0.8251992,1.2892854
85.9763188,-36.0620957,49.5233068,14.5929299,0.8236192,1.2924585
86.0762912,-35.9631509,49.5090087,14.5999813,0.8220392,1.2956317
86.1762637,-35.8641971,49.4947738,14.6070010,0.8204592,1.2988048
86.2762362,-35.7652341,49.4806028,14.6139893,0.8237218,1.3017284
86.3762086,-35.6662619,49.4664967,14.6209462,0.8271315,1.3046444
86.4761811,-35.5672803,49.4524565,14.6278720,0.8305412,1.3075604
86.5761536,-35.4682892,49.4384831,14.6347667,0.8339510,1.3104764
86.6761260,-35.3692886,49.4245775,14.6416305,0.8373607,1.3133924
86.7760985,-35.2702783,49.4107406,14.6484636,0.8407704,1.3163083
86.8760710,-35.1712583,49.3969734,14.6552662,0.8441801,1.3192243
86.9760434,-35.0722287,49.3832768,14.6620383,0.8475899,1.3221403
87.0760159,-34.9731893,49.3696517,14.6687802,0.8509996,1.3250563
87.1759883,-34.8741399,49.3560990,14.6754920,0.8544093,1.3279723
87.2759608,-34.7750805,49.3426197,14.6821738,0.8503059,1.3300400
87.3759333,-34.6760109,49.3292147,14.6888258,0.8457812,1.3320602
87.4759057,-34.5769311,49.3158849,14.6954481,0.8412565,1.3340804
87.5758782,-34.4778410,49.3026312,14.7020409,0.8367318,1.3361005
87.6758507,-34.3787406,49.2894545,14.7086044,0.8322072,1.3381207
87.7758231,-34.2796297,49.2763558,14.7151386,0.8276825,1.3401409
87.8757956,-34.1805084,49.2633359,14.7216437,0.8231578,1.3421611
87.9757681,-34.0813770,49.2503959,14.7281199,0.8186331,1.3441812
88.0757405,-33.9822354,49.2375367,14.7345673,0.8141084,1.3462014
88.1757130,-33.8830831,49.2247591,14.7409860,0.8095837,1.3482216
88.2756854,-33.7839201,49.2120642,14.7473763,0.8037802,1.3493640
88.3756579,-33.6847463,49.1994529,14.7537381,0.7978705,1.3504335
88.4756304,-33.5855618,49.1869260,14.7600717,0.7919608,1.3515030
88.5756028,-33.4863664,49.1744847,14.7663773,0.7860510,1.3525725
88.6755753,-33.3871601,49.1621298,14.7726548,0.7801413,1.3536420
88.7755478,-33.2879429,49.1498623,14.7789046,0.7742316,1.3547115
88.8755202,-33.1887147,49.1376831,14.7851266,0.7683219,1.3557810
88.9754927,-33.0894760,49.1255933,14.7913212,0.7624122,1.3568505
89.0754652,-32.9902266,49.1135933,14.7974883,0.7565024,1.3579200
89.1754376,-32.8909662,49.1016837,14.8036281,0.7505927,1.3589895
89.2754101,-32.7916949,49.0898647,14.8097407,0.7500000,1.3600046
89.3753825,-32.6924127,49.0781367,14.8158264,0.7500000,1.3610136
89.4753550,-32.5931198,49.0665002,14.8218852,0.7500000,1.3620227
89.5753275,-32.4938160,49.0549555,14.8279172,0.7500000,1.3630317
89.6752999,-32.3945016,49.0435029,14.8339226,0.7500000,1.3640408
89.7752724,-32.2951765,49.0321430,14.8399015,0.7500000,1.3650498
89.8752449,-32.1958408,49.0208759,14.8458540,0.7500000,1.3660588
89.9752173,-32.0964947,49.0097022,14.8517803,0.7500000,1.3670679
90.0751898,-31.9971382,48.9986217,14.8576805,0.7500000,1.3680769
90.1751623,-31.8977715,48.9876337,14.8635546,0.7500000,1.3690859
90.2751347,-31.7983946,48.9767377,14.8694030,0.7508035,1.3693572
90.3751072,-31.6990077,48.9659332,14.8752256,0.7517207,1.3695242
90.4750796,-31.5996109,48.9552195,14.8810226,0.7526378,1.3696911
90.5750521,-31.5002045,48.9445961,14.8867941,0.7535550,1.3698580
90.6750246,-31.4007885,48.9340624,14.8925402,0.7544721,1.3700250
90.7749970,-31.3013631,48.9236179,14.8982611,0.7553893,1.3701919
90.8749695,-31.2019284,48.9132620,14.9039569,0.7563064,1.3703589
90.9749420,-31.1024846,48.9029940,14.9096276,0.7572236,1.3705258
91.0749144,-31.0030318,48.8928138,14.9152735,0.7581407,1.3706927
91.1748869,-30.9035700,48.8827212,14.9208947,0.7590579,1.3708597
91.2748594,-30.8040994,48.8727159,14.9264911,0.7625374,1.3705751
91.3748318,-30.7046202,48.8627979,14.9320631,0.7664603,1.3702124
91.4748043,-30.6051323,48.8529670,14.9376107,0.7703832,1.3698497
91.5747768,-30.5056358,48.8432231,14.9431339,0.7743061,1.3694870
91.6747492,-30.4061309,48.8335660,14.9486330,0.7782289,1.3691243
91.7747217,-30.3066176,48.8239956,14.9541080,0.7821518,1.3687616
91.8746941,-30.2070961,48.8145117,14.9595591,0.7860747,1.3683989
91.9746666,-30.1075663,48.8051143,14.9649864,0.7899976,1.3680362
92.0746391,-30.0080284,48.7958031,14.9703899,0.7939205,1.3676735
92.1746115,-29.9084824,48.7865781,14.9757699,0.7978433,1.3673108
92.2745840,-29.8089286,48.7774392,14.9811263,0.7957927,1.3654054
92.3745565,-29.7093668,48.7683864,14.9864594,0.7925091,1.3631816
92.4745289,-29.6097973,48.7594197,14.9917692,0.7892254,1.3609578
92.5745014,-29.5102201,48.7505388,14.9970558,0.7859418,1.3587339
92.6744739,-29.4106353,48.7417438,15.0000000,0.7826582,1.3565101
92.7744463,-29.3110429,48.7330345,15.0000000,0.7793746,1.3542863
92.8744188,-29.2114430,48.7244109,15.0000000,0.7760909,1.3520625
92.9743912,-29.1118358,48.7158730,15.0000000,0.7728073,1.3498387
93.0743637,-29.0122214,48.7074206,15.0000000,0.7695237,1.3476148
93.1743362,-28.9125997,48.6990537,15.0000000,0.7662401,1.3453910
93.2743086,-28.8129708,48.6907723,15.0000000,0.7671704,1.3436741
93.3742811,-28.7133349,48.6825762,15.0000000,0.7691194,1.3420797
93.4742536,-28.6136920,48.6744654,15.0000000,0.7710684,1.3404853
93.5742260,-28.5140422,48.6664398,15.0000000,0.7730175,1.3388909
93.6741985,-28.4143856,48.6584993,15.0000000,0.7749665,1.3372965
93.7741710,-28.3147222,48.6506440,15.0000000,0.7769156,1.3357021
93.8741434,-28.2150521,48.6428737,15.0000000,0.7788646,1.3341077
93.9741159,-28.1153755,48.6351884,15.0000000,0.7808137,1.3325133
94.0740883,-28.0156924,48.6275879,15.0000000,0.7827627,1.3309189
94.1740608,-27.9160029,48.6200723,15.0000000,0.7847117,1.3293245
94.2740333,-27.8163070,48.6126415,15.0000000,0.7876139,1.3272022
94.3740057,-27.7166049,48.6052953,15.0000000,0.7907822,1.3249325
94.4739782,-27.6168965,48.5980338,15.0000000,0.7939505,1.3226628
94.5739507,-27.5171819,48.5908569,15.0000000,0.7971188,1.3203931
94.6739231,-27.4174613,48.5837645,15.0000000,0.8002871,1.3181234
94.7738956,-27.3177347,48.5767565,15.0000000,0.8034554,1.3158536
94.8738681,-27.2180022,48.5698328,15.0000000,0.8066237,1.3135839
94.9738405,-27.1182640,48.5629935,15.0000000,0.8097920,1.3113142
95.0738130,-27.0185201,48.5562385,15.0000000,0.8129603,1.3090445
95.1737854,-26.9187705,48.5495676,15.0000000,0.8161286,1.3067748
95.2737579,-26.8190153,48.5429808,15.0000000,0.8226901,1.3053216
95.3737304,-26.7192546,48.5364781,15.0000000,0.8303344,1.3041289
95.4737028,-26.6194884,48.5300593,15.0000000,0.8379787,1.3029363
95.5736753,-26.5197168,48.5237245,15.0000000,0.8456230,1.3017436
95.6736478,-26.4199399,48.5174735,15.0000000,0.8532673,1.3005509
95.7736202,-26.3201578,48.5113063,15.0000000,0.8609115,1.2993583
95.8735927,-26.2203705,48.5052228,15.0000000,0.8685558,1.2981656
95.9735652,-26.1205783,48.4992230,15.0000000,0.8762001,1.2969730
96.0735376,-26.0207811,48.4933067,15.0000000,0.8838444,1.2957803
96.1735101,-25.9209790,48.4874740,15.0000000,0.8914886,1.2945876
96.2734825,-25.8211720,48.4817247,15.0000000,0.8937591,1.2936128
96.3734550,-25.7213603,48.4760589,15.0000000,0.8940872,1.2927167
96.4734275,-25.6215438,48.4704763,15.0000000,0.8944153,1.2918206
96.5733999,-25.5217227,48.4649770,15.0000000,0.8947434,1.2909245
96.6733724,-25.4218970,48.4595609,15.0000000,0.8950715,1.2900285
96.7733449,-25.3220668,48.4542279,15.0000000,0.8953996,1.2891324
96.8733173,-25.2222322,48.4489780,15.0000000,0.8957278,1.2882363
96.9732898,-25.1223934,48.4438111,15.0000000,0.8960559,1.2873402
97.0732623,-25.0225503,48.4387271,15.0000000,0.8963840,1.2864441
97.1732347,-24.9227031,48.4337259,15.0000000,0.8967121,1.2855480
97.2732072,-24.8228517,48.4288076,15.0000000,0.8954894,1.2836491
97.3731796,-24.7229963,48.4239720,15.0000000,0.8936362,1.2813425
97.4731521,-24.6231369,48.4192191,15.0000000,0.8917829,1.2790358
97.5731246,-24.5232735,48.4145487,15.0000000,0.8899296,1.2767292
97.6730970,-24.4234064,48.4099609,15.0000000,0.8880764,1.2744226
97.7730695,-24.3235354,48.4054556,15.0000000,0.8862231,1.2721159
97.8730420,-24.2236608,48.4010326,15.0000000,0.8843699,1.2698093
97.9730144,-24.1237826,48.3966920,15.0000000,0.8825166,1.2675026
98.0729869,-24.0239009,48.3924337,15.0000000,0.8806634,1.2651960
98.1729594,-23.9240157,48.3882576,15.0000000,0.8788101,1.2628893
98.2729318,-23.8241271,48.3841636,15.0000000,0.8812816,1.2625450
98.3729043,-23.7242352,48.3801517,15.0000000,0.8857206,1.2630933
98.4728767,-23.6243400,48.3762217,15.0000000,0.8901596,1.2636417
98.5728492,-23.5244416,48.3723737,15.0000000,0.8945987,1.2641901
98.6728217,-23.4245401,48.3686075,15.0000000,0.8990377,1.2647384
98.7727941,-23.3246355,48.3649231,15.0000000,0.9034767,1.2652868
98.8727666,-23.2247280,48.3613205,15.0000000,0.9079157,1.2658352
98.9727391,-23.1248175,48.3577995,15.0000000,0.9123547,1.2663835
99.0727115,-23.0249042,48.3543600,15.0000000,0.9167937,1.2669319
99.1726840,-22.9249882,48.3510021,15.0000000,0.9212328,1.2674803
99.2726565,-22.8250694,48.3477257,15.0000000,0.9216409,1.2691337
99.3726289,-22.7251480,48.3445307,15.0000000,0.9200066,1.2713471
99.4726014,-22.6252241,48.3414170,15.0000000,0.9183724,1.2735606
99.5725738,-22.5252976,48.3383846,14.9649236,0.9167382,1.2757740
99.6725463,-22.4253687,48.3354334,14.8668232,0.9151039,1.2779874
99.7725188,-22.3254374,48.3325634,14.7682979,0.9134697,1.2802008
99.8724912,-22.2255039,48.3297745,14.6693388,0.9118355,1.2824142
99.9724637,-22.1255681,48.3270666,14.5699329,0.9102012,1.2846276
100.0724362,-22.0256301,48.3244397,14.4700686,0.9085670,1.2868410
100.1724086,-21.9256901,48.3218937,14.3697364,0.9069328,1.2890544
100.2723811,-21.8257480,48.3194284,14.2689261,0.9030933,1.2909856
100.3723536,-21.7258040,48.3170438,14.1676276,0.8980142,1.2927581
100.4723260,-21.6258580,48.3147397,14.0658300,0.8929350,1.2945307
100.5722985,-21.5259103,48.3125161,13.9635224,0.8878558,1.2963032
100.6722709,-21.4259609,48.3103728,13.8606934,0.8827766,1.2980757
100.7722434,-21.3260097,48.3083098,13.7573310,0.8776974,1.2998482
100.8722159,-21.2260570,48.3063270,13.6534232,0.8726182,1.3016208
100.9721883,-21.1261025,48.3044242,13.5489719,0.8675391,1.3033933
101.0721608,-21.0261466,48.3026015,13.4439722,0.8624599,1.3051658
101.1721333,-20.9261892,48.3008589,13.3384100,0.8573807,1.3069384
101.2721057,-20.8262305,48.2991965,13.2322710,0.8509236,1.3082476
101.3720782,-20.7262705,48.2976144,13.1255403,0.8436095,1.3092687
101.4720507,-20.6263093,48.2961126,13.0182024,0.8362953,1.3102899
101.5720231,-20.5263470,48.2946912,12.9102412,0.8289812,1.3113110
101.6719956,-20.4263836,48.2933503,12.8016400,0.8216670,1.3123321
101.7719680,-20.3264192,48.2920900,12.6923815,0.8143529,1.3133532
101.8719405,-20.2264538,48.2909102,12.5824475,0.8070387,1.3143743
101.9719130,-20.1264873,48.2898110,12.4715696,0.7997246,1.3153955
102.0718854,-20.0265198,48.2887905,12.3596967,0.7924105,1.3164166
102.1718579,-19.9265516,48.2878458,12.2467007,0.7850963,1.3174377
102.2718304,-19.8265828,48.2869738,12.1325643,0.7802190,1.3204000
102.3718028,-19.7266135,48.2861714,12.0172692,0.7770146,1.3246952
102.4717753,-19.6266436,48.2854357,11.9007961,0.7738103,1.3289903
102.5717478,-19.5266734,48.2847636,11.7831246,0.7706060,1.3332854
102.6717202,-19.4267029,48.2841521,11.6642329,0.7674017,1.3375805
102.7716927,-19.3267323,48.2835983,11.5440981,0.7641973,1.3418757
102.8716651,-19.2267614,48.2830989,11.4227063,0.7609930,1.3461708
102.9716376,-19.1267914,48.2826503,11.3000068,0.7577887,1.3504659
103.0716101,-19.0268219,48.2822387,11.1746784,0.7545844,1.3547610
103.1715825,-18.9268521,48.2818436,11.0460265,0.7513800,1.3590562
103.2715550,-18.8268822,48.2814446,10.9176855,0.7514665,1.3637147
103.3715275,-18.7269120,48.2810210,10.7904842,0.7540423,1.3686481
103.4714999,-18.6269414,48.2805525,10.6643499,0.7566181,1.3735816
103.5714724,-18.5269704,48.2800183,10.5392096,0.7591939,1.3785150
103.6714449,-18.4269988,48.2793981,10.4149899,0.7617697,1.3834485
103.7714173,-18.3270267,48.2786713,10.2916164,0.7643455,1.3883819
103.8713898,-18.2270539,48.2778173,10.1690142,0.7669213,1.3933154
103.9713622,-18.1270846,48.2768155,10.0473226,0.7694971,1.3982488
104.0713347,-18.0271177,48.2756434,9.9265746,0.7720729,1.4031822
104.1713072,-17.9271524,48.2742772,9.8066894,0.7746487,1.4081157
104.2712796,-17.8271903,48.2726932,9.6875852,0.7747210,1.4119753
104.3712521,-17.7272329,48.2708674,9.5691791,0.7727092,1.4149409
104.4712246,-17.6272816,48.2687762,9.4513869,0.7706974,1.4179066
104.5711970,-17.5273379,48.2663958,9.3341223,0.7686857,1.4208722
104.6711695,-17.4274032,48.2637024,9.2172972,0.7666739,1.4238379
104.7711420,-17.3274791,48.2606722,9.1008211,0.7646621,1.4268035
104.8711144,-17.2275670,48.2572815,8.9846004,0.7626503,1.4297692
104.9710869,-17.1276699,48.2535060,8.8690539,0.7606386,1.4327349
105.0710594,-17.0277900,48.2493167,8.7543433,0.7586268,1.4357005
105.1710318,-16.9279304,48.2446810,8.6403632,0.7566150,1.4386662
105.2710043,-16.8280947,48.2395666,8.5270054,0.7553592,1.4385703
105.3709767,-16.7282868,48.2339410,8.4141582,0.7547951,1.4356723
105.4709492,-16.6285104,48.2277716,8.3017058,0.7542311,1.4327742
105.5709217,-16.5287692,48.2210261,8.1895277,0.7536671,1.4298762
105.6708941,-16.4290670,48.2136720,8.0774980,0.7531030,1.4269782
105.7708666,-16.3294075,48.2056768,7.9654842,0.7525390,1.4240802
105.8708391,-16.2297946,48.1970080,7.8533471,0.7519750,1.4211822
105.9708115,-16.1302032,48.1876280,7.7434166,0.7514109,1.4182842
106.0707840,-16.0306662,48.1774770,7.6368227,0.7508469,1.4153862
106.1707565,-15.9312252,48.1664783,7.5334610,0.7502828,1.4124882
106.2707289,-15.8319070,48.1545537,7.4332349,0.7523948,1.4046497
106.3707014,-15.7327385,48.1416248,7.3360532,0.7571984,1.3918415
106.4706738,-15.6337464,48.1276136,7.2418278,0.7620021,1.3790333
106.5706463,-15.5349575,48.1124417,7.1504715,0.7668058,1.3662251
106.6706188,-15.4363985,48.0960310,7.0618953,0.7716095,1.3534169
106.7705912,-15.3380963,48.0783030,6.9760055,0.7764132,1.3406087
106.8705637,-15.2400776,48.0591797,6.8927008,0.7812169,1.3278005
106.9705362,-15.1422347,48.0385537,6.8115098,0.7860206,1.3149923
107.0705086,-15.0446793,48.0163649,6.7322250,0.7908242,1.3021842
107.1704811,-14.9475296,47.9925615,6.6548243,0.7956279,1.2893760
107.2704536,-14.8508363,47.9670784,6.5792776,0.8054440,1.2720304
107.3704260,-14.7546507,47.9398506,6.5055439,0.8208017,1.2496682
107.4703985,-14.6590235,47.9108127,6.4335674,0.8361594,1.2273061
107.5703709,-14.5640058,47.8798998,6.3632745,0.8515171,1.2049440
107.6703434,-14.4696487,47.8470465,6.2945691,0.8668749,1.1825818
107.7703159,-14.3760029,47.8121878,6.2273285,0.8822326,1.1602197
107.8702883,-14.2831196,47.7752585,6.1613988,0.8975903,1.1378576
107.9702608,-14.1908880,47.7361206,6.0980639,0.9129480,1.1154955
108.0702333,-14.0995199,47.6947456,6.0382624,0.9283057,1.0931333
108.1702057,-14.0092364,47.6511055,5.9824246,0.9436634,1.0707712
108.2701782,-13.9201853,47.6051425,5.9310048,0.9641484,1.0478729
108.3701507,-13.8325148,47.5567987,5.8844788,0.9908666,1.0243227
108.4701231,-13.7463728,47.5060162,5.8433391,1.0175848,1.0007725
108.5700956,-13.6619073,47.4527371,5.8080875,1.0443030,0.9772223
108.6700680,-13.5792665,47.3969035,5.7792261,1.0710212,0.9536721
108.7700405,-13.4985984,47.3384576,5.7572433,1.0977394,0.9301220
108.8700130,-13.4200509,47.2773414,5.7425975,1.1244576,0.9065718
108.9699854,-13.3437883,47.2135246,5.7289424,1.1511757,0.8830216
109.0699579,-13.2698826,47.1470176,5.7153400,1.1778939,0.8594714
109.1699304,-13.1983873,47.0778719,5.7005503,1.2046121,0.8359212
109.2699028,-13.1293633,47.0061455,5.6843872,1.2226097,0.8193528
109.3698753,-13.0628716,46.9318967,5.6666533,1.2289396,0.8121254
109.4698478,-12.9989731,46.8551833,5.6471386,1.2352696,0.8048981
109.5698202,-12.9377288,46.7760635,5.6256177,1.2415996,0.7976707
109.6697927,-12.8791996,46.6945954,5.6018487,1.2479295,0.7904433
109.7697651,-12.8234464,46.6108370,5.5755702,1.2542595,0.7832160
109.8697376,-12.7705302,46.5248463,5.5464996,1.2605895,0.7759886
109.9697101,-12.7213598,46.4382313,5.5141897,1.2669194,0.7687613
110.0696825,-12.6753168,46.3500330,5.4803360,1.2732494,0.7615339
110.1696550,-12.6323322,46.2600214,5.4465748,1.2795793,0.7543066
110.2696275,-12.5925575,46.1683395,5.4138527,1.2728212,0.7581548
110.3695999,-12.5561440,46.0751300,5.3829131,1.2467654,0.7783336
110.4695724,-12.5232429,45.9805355,5.3545102,1.2207096,0.7985123
110.5695449,-12.4940057,45.8846990,5.3294088,1.1946538,0.8186910
110.6695173,-12.4685835,45.7877631,5.3083805,1.1685980,0.8388697
110.7694898,-12.4471279,45.6898707,5.2921973,1.1425422,0.8590485
110.8694622,-12.4297900,45.5911645,5.2816193,1.1164864,0.8792272
110.9694347,-12.4167602,45.4922654,5.2710201,1.0904306,0.8994059
111.0694072,-12.4079221,45.3931180,5.2653461,1.0643748,0.9195847
111.1693796,-12.4030662,45.2935802,5.2703959,1.0383190,0.9397634
111.2693521,-12.4020227,45.1937857,5.2851630,1.0161210,0.9617420
111.3693246,-12.4046220,45.0938686,5.3086362,1.0002030,0.9866507
111.4692970,-12.4106941,44.9939629,5.3398284,0.9842851,1.0115594
111.5692695,-12.4200694,44.8942024,5.3777955,0.9683671,1.0364681
111.6692420,-12.4325781,44.7947212,5.4216472,0.9524492,1.0613768
